AEROENG2001,,,,,,,,,,,,,,
PSYCH4000,,,,,,,,,,,,,,
PSYCH4001,,,,,,,,,,,,,,
PSYCH4010,,,,,,,,,,,,,,
PSYCH4099,,,,,,,,,,,,,,
PSYCH4200,PSYCH1101,,,,,,,,,,,,,
PSYCH4310,PSYCH1101,,,,,,,,,,,,,
PSYCH4400,PSYCH1101,,,,,,,,,,,,,
PSYCH4410,PSYCH1101,,,,,,,,,,,,,
PSYCH4411,PSYCH1101,,,,,,,,,,,,,
PSYCH4500,PSYCH1101,,,,,,,,,,,,,
PSYCH4501,PSYCH1101,,,,,,,,,,,,,
PSYCH4510,PSYCH1101,PSYCH4501,,,,,,,,,,,,
PSYCH4590,PSYCH1101,,,,,,,,,,,,,
PSYCH4600,PSYCH1101,,,,,,,,,,,,,
PSYCH4601,PSYCH1101,,,,,,,,,,,,,
PSYCH4602,PSYCH1101,,,,,,,,,,,,,
PSYCH4603,PSYCH1101,,,,,,,,,,,,,
PSYCH4610,PSYCH1101,,,,,,,,,,,,,
PSYCH4700,PSYCH1101,,,,,,,,,,,,,
PSYCH4720,PSYCH1101,,,,,,,,,,,,,
PSYCH4730,PSYCH1101,,,,,,,,,,,,,
PSYCH4990,,,,,,,,,,,,,,
PSYCH4992,PSYCH1101,,,,,,,,,,,,,
PSYCH4993,PSYCH1101,,,,,,,,,,,,,
PSYCH4995,,,,,,,,,,,,,,
PSYCH5000,,,,,,,,,,,,,,
PSYCH5001,,,,,,,,,,,,,,
PSYCH5010,,,,,,,,,,,,,,
PSYCH5012,,,,,,,,,,,,,,
PSYCH5020,,,,,,,,,,,,,,
PSYCH5040,,,,,,,,,,,,,,
PSYCH5200,PSYCH4200,,,,,,,,,,,,,
PSYCH5201,PSYCH5202,,,,,,,,,,,,,
PSYCH5202,,,,,,,,,,,,,,
PSYCH5210,,,,,,,,,,,,,,
PSYCH5600,PSYCH4600,,,,,,,,,,,,,
PSYCH5601,PSYCH4601,,,,,,,,,,,,,
PSYCH5602,PSYCH4602,,,,,,,,,,,,,
PSYCH5603,PSYCH4603,,,,,,,,,,,,,
PSYCH5700,PSYCH4700,,,,,,,,,,,,,
PSYCH5720,PSYCH1101,,,,,,,,,,,,,
PSYCH5730,PSYCH4730,,,,,,,,,,,,,
PSYCH5740,,,,,,,,,,,,,,
RUSSIAN1101,,,,,,,,,,,,,,
RUSSIAN1102,RUSSIAN1101,,,,,,,,,,,,,
RUSSIAN1180,RUSSIAN1102,,,,,,,,,,,,,
RUSSIAN2000,,,,,,,,,,,,,,
RUSSIAN2001,,,,,,,,,,,,,,
RUSSIAN2110,RUSSIAN1102,,,,,,,,,,,,,
RUSSIAN2170,RUSSIAN1180,,,,,,,,,,,,,
RUSSIAN3000,,,,,,,,,,,,,,
RUSSIAN3001,,,,,,,,,,,,,,
RUSSIAN3790,RUSSIAN1180,,,,,,,,,,,,,
RUSSIAN4000,,,,,,,,,,,,,,
RUSSIAN4001,,,,,,,,,,,,,,
RUSSIAN4010,,,,,,,,,,,,,,
RUSSIAN4320,RUSSIAN1102,,,,,,,,,,,,,
RUSSIAN4330,RUSSIAN1180,,,,,,,,,,,,,
RUSSIAN4360,,,,,,,,,,,,,,
RUSSIAN4370,RUSSIAN2170,,,,,,,,,,,,,
RUSSIAN4375,RUSSIAN2170,,,,,,,,,,,,,
RUSSIAN5001,,,,,,,,,,,,,,
RUSSIAN5790,RUSSIAN1180,,,,,,,,,,,,,
SPANISH1101,,,,,,,,,,,,,,
SPANISH1102,SPANISH1101,,,,,,,,,,,,,
SPANISH1180,SPANISH1102,,,,,,,,,,,,,
SPANISH2000,,,,,,,,,,,,,,
SPANISH2001,,,,,,,,,,,,,,
SPANISH2110,SPANISH1180,,,,,,,,,,,,,
SPANISH2160,SPANISH1180,,,,,,,,,,,,,
SPANISH2161,SPANISH1180,,,,,,,,,,,,,
SPANISH2170,SPANISH1180,,,,,,,,,,,,,
SPANISH2180,SPANISH1180,,,,,,,,,,,,,
SPANISH2330,SPANISH1180,,,,,,,,,,,,,
SPANISH3000,,,,,,,,,,,,,,
SPANISH3001,,,,,,,,,,,,,,
SPANISH3100,SPANISH1180,,,,,,,,,,,,,
SPANISH4000,,,,,,,,,,,,,,
SPANISH4001,,,,,,,,,,,,,,
SPANISH4010,,,,,,,,,,,,,,
SPANISH4302,,,,,,,,,,,,,,
SPANISH4311,,,,,,,,,,,,,,
SPANISH4330,,,,,,,,,,,,,,
SPANISH4350,,,,,,,,,,,,,,
SPANISH4370,SPANISH2170,,,,,,,,,,,,,
SPANISH4377,SPANISH2170,,,,,,,,,,,,,
SPMS2000,,,,,,,,,,,,,,
SPMS2001,,,,,,,,,,,,,,
SPMS3000,,,,,,,,,,,,,,
SPMS3001,,,,,,,,,,,,,,
SPMS3010,,,,,,,,,,,,,,
SPMS3235,SPMS1185,ENGLISH1120,HISTORY1200,,,,,,,,,,,
THEATRE3245/SPMS3245,,,,,,,,,,,,,,
SPMS3250,SPMS2181,,,,,,,,,,,,,
SPMS3255,SPMS2181,,,,,,,,,,,,,
SPMS3265,SPMS2181,SPMS3250,,,,,,,,,,,,
SPMS3270,,,,,,,,,,,,,,
SPMS3283,SPMS2181,,,,,,,,,,,,,
SPMS4000,,,,,,,,,,,,,,
SPMS4001,,,,,,,,,,,,,,
SPMS4010,,,,,,,,,,,,,,
SPMS4099,,,,,,,,,,,,,,
SPMS5000,,,,,,,,,,,,,,
SPMS5001,,,,,,,,,,,,,,
SPMS5010,,,,,,,,,,,,,,
STAT1001,,,,,,,,,,,,,,
STAT2001,,,,,,,,,,,,,,
STAT3425,MATH1214,MATH1208,MATH1212,MATH1140,MATH1120,,,,,,,,,
STAT4000,,,,,,,,,,,,,,
STAT4001,,,,,,,,,,,,,,
STAT4099,,,,,,,,,,,,,,
STAT4210,MATH2222,STAT3113,STAT3117,STAT3115,COMPSCI1500,MATH3108,COMPSCI1570/COMPSCI1580,,,,,,,
STAT5000,,,,,,,,,,,,,,
STAT5001,,,,,,,,,,,,,,
STAT5099,,,,,,,,,,,,,,
STAT5260,STAT3113,STAT3117,STAT3115,STAT5643,COMPSCI5204/STAT5346,STAT5353,,,,,,,,
STAT5353,MATH2222,STAT3113,STAT1115,STAT3117,STAT3115,,,,,,,,,
STAT5756,STAT5643,,,,,,,,,,,,,
STAT5814,STAT3113,STAT3117,STAT3115,STAT5643,MATH3108,MATH5108,,,,,,,,
STAT5905,,,,,,,,,,,,,,
STAT5906,,,,,,,,,,,,,,
STAT5907,,,,,,,,,,,,,,
SYSENG5000,,,,,,,,,,,,,,
SYSENG5001,,,,,,,,,,,,,,
SYSENG5040,,,,,,,,,,,,,,
SYSENG5099,,,,,,,,,,,,,,
SYSENG5101,,,,,,,,,,,,,,
TCHCOM3000,,,,,,,,,,,,,,
TCHCOM3001,,,,,,,,,,,,,,
TCHCOM3010,,,,,,,,,,,,,,
TCHCOM3440,ENGLISH1600/TCHCOM1600,TCHCOM2540/ENGLISH2540,,,,,,,,,,,,
TCHCOM3570,ENGLISH1120,,,,,,,,,,,,,
TCHCOM3580,,,,,,,,,,,,,,
TCHCOM4085,,,,,,,,,,,,,,
TCHCOM4099,,,,,,,,,,,,,,
TCHCOM4410,ENGLISH2002,,,,,,,,,,,,,
TCHCOM4450,,,,,,,,,,,,,,
TCHCOM4550,,,,,,,,,,,,,,
TCHCOM5000,,,,,,,,,,,,,,
TCHCOM5001,,,,,,,,,,,,,,
TCHCOM5010,,,,,,,,,,,,,,
TCHCOM5040,,,,,,,,,,,,,,
TCHCOM5099,,,,,,,,,,,,,,
TCHCOM5510,,,,,,,,,,,,,,
TCHCOM5520,,,,,,,,,,,,,,
TCHCOM5530,,,,,,,,,,,,,,
TCHCOM5540,TCHCOM2540/ENGLISH2540,,,,,,,,,,,,,
TCHCOM5550,,,,,,,,,,,,,,
TCHCOM5560,,,,,,,,,,,,,,
TCHCOM5610,,,,,,,,,,,,,,
TCHCOM5620,,,,,,,,,,,,,,
THEATRE1142,,,,,,,,,,,,,,
THEATRE1143,,,,,,,,,,,,,,
THEATRE1150,,,,,,,,,,,,,,
THEATRE1190,,,,,,,,,,,,,,
THEATRE2000,,,,,,,,,,,,,,
THEATRE2001,,,,,,,,,,,,,,
THEATRE2141,,,,,,,,,,,,,,
THEATRE2143,,,,,,,,,,,,,,
THEATRE3000,,,,,,,,,,,,,,
THEATRE3001,,,,,,,,,,,,,,
THEATRE3220,,,,,,,,,,,,,,
THEATRE3241,THEATRE2141,,,,,,,,,,,,,
THEATRE3243,,,,,,,,,,,,,,
THEATRE4000,,,,,,,,,,,,,,
THEATRE4001,,,,,,,,,,,,,,
THEATRE4341,THEATRE2141,,,,,,,,,,,,,
ELECENG3100/ELECENG3101,ELECENG2200,ELECENG2120,ELECENG2201,COMPENG2210/COMPENG2211,,,,,,,,,,
ELECENG3320/ELECENG3321,MATH3304,ELECENG2120,,,,,,,,,,,,
ELECENG3430/ELECENG3431,ELECENG2101,ELECENG2120,,,,,,,,,,,,
COMPSCI1972/COMPSCI1982,MATH1214,MATH1211,MATH1208,,,,,,,,,,,
COMPSCI1570/COMPSCI1580,COMPSCI1971,COMPSCI1981,COMPSCI1500,,,,,,,,,,,
CHEM1550/CHEM1559,CHEM1320,CHEM1100,,,,,,,,,,,,
GEOENG5211/GEOENG5247,,,,,,,,,,,,,,
COMPENG2210/COMPENG2211,,,,,,,,,,,,,,
